0,0.0,0.0,0.14537444933920704,-0.08370044052863436,0.2422907488986784,-0.21585903083700442,0.17180616740088106,-0.28634361233480177,0.039647577092511016,-0.3039647577092511,0.05286343612334802,-0.5154185022026432,0.05726872246696035,-0.73568281938326,0.06167400881057269,-0.8766519823788547,0.06167400881057269,-1.0,-0.08370044052863436,-0.4889867841409692,-0.20704845814977973,-0.7092511013215859,-0.2907488986784141,-0.8546255506607929,-0.3656387665198238,-0.9779735682819384,-0.1894273127753304,-0.4008810572687225,-0.1894273127753304,-0.4933920704845815,-0.1013215859030837,-0.3788546255506608,-0.06167400881057269,-0.29515418502202645,-0.2687224669603524,-0.2775330396475771,-0.2687224669603524,-0.3568281938325991,-0.1894273127753304,-0.31718061674008813,-0.13215859030837004,-0.27312775330396477
0,0.0,0.0,0.13478260869565217,-0.08260869565217391,0.23043478260869565,-0.22608695652173913,0.16521739130434782,-0.30869565217391304,0.0391304347826087,-0.3347826086956522,0.05217391304347826,-0.5217391304347826,0.06086956521739131,-0.7391304347826086,0.07391304347826087,-0.8782608695652174,0.0782608695652174,-0.9956521739130435,-0.0782608695652174,-0.5,-0.1826086956521739,-0.7217391304347827,-0.24347826086956523,-0.8695652173913043,-0.29130434782608694,-1.0,-0.1782608695652174,-0.41739130434782606,-0.17391304347826086,-0.5173913043478261,-0.08695652173913043,-0.40869565217391307,-0.043478260869565216,-0.3217391304347826,-0.25217391304347825,-0.3,-0.2565217391304348,-0.41304347826086957,-0.16956521739130434,-0.3652173913043478,-0.1,-0.30434782608695654
0,0.0,0.0,0.13733905579399142,-0.09012875536480687,0.2317596566523605,-0.2317596566523605,0.19313304721030042,-0.33476394849785407,0.07725321888412018,-0.3562231759656652,0.07296137339055794,-0.5278969957081545,0.09012875536480687,-0.7381974248927039,0.10300429184549356,-0.8669527896995708,0.1072961373390558,-0.9828326180257511,-0.04721030042918455,-0.5064377682403434,-0.15450643776824036,-0.7339055793991416,-0.2017167381974249,-0.8755364806866953,-0.2446351931330472,-1.0,-0.14163090128755365,-0.4291845493562232,-0.13304721030042918,-0.5622317596566524,-0.04721030042918455,-0.45493562231759654,-0.012875536480686695,-0.3562231759656652,-0.21030042918454936,-0.3218884120171674,-0.20600858369098712,-0.45493562231759654,-0.12017167381974249,-0.4034334763948498,-0.06866952789699571,-0.33047210300429186
0,0.0,0.0,0.14042553191489363,-0.09787234042553192,0.23829787234042554,-0.23829787234042554,0.19148936170212766,-0.3446808510638298,0.0851063829787234,-0.3617021276595745,0.0851063829787234,-0.5191489361702127,0.11914893617021277,-0.7319148936170212,0.13191489361702127,-0.8680851063829788,0.14042553191489363,-0.9872340425531915,-0.029787234042553193,-0.4978723404255319,-0.11914893617021277,-0.7361702127659574,-0.1574468085106383,-0.8808510638297873,-0.19574468085106383,-1.0,-0.12340425531914893,-0.425531914893617,-0.1148936170212766,-0.5702127659574469,-0.01702127659574468,-0.4765957446808511,0.029787234042553193,-0.3829787234042553,-0.19148936170212766,-0.3191489361702128,-0.1829787234042553,-0.4553191489361702,-0.09787234042553192,-0.41702127659574467,-0.03829787234042553,-0.34893617021276596
0,0.0,0.0,0.1440677966101695,-0.09322033898305085,0.25,-0.23728813559322035,0.19491525423728814,-0.3432203389830508,0.08050847457627118,-0.3644067796610169,0.1059322033898305,-0.5169491525423728,0.13983050847457626,-0.7245762711864406,0.15254237288135594,-0.8516949152542372,0.15254237288135594,-0.9661016949152542,-0.012711864406779662,-0.5,-0.08898305084745763,-0.7372881355932204,-0.13135593220338984,-0.8771186440677966,-0.17372881355932204,-1.0,-0.1016949152542373,-0.4279661016949153,-0.1016949152542373,-0.5720338983050848,0.0,-0.4788135593220339,0.05084745762711865,-0.3855932203389831,-0.17796610169491525,-0.3220338983050847,-0.15254237288135594,-0.4449152542372881,-0.059322033898305086,-0.3940677966101695,0.0,-0.3220338983050847
0,0.0,0.0,0.1483050847457627,-0.08898305084745763,0.2584745762711864,-0.2245762711864407,0.2076271186440678,-0.3347457627118644,0.09322033898305085,-0.3686440677966102,0.1059322033898305,-0.5084745762711864,0.15677966101694915,-0.711864406779661,0.1694915254237288,-0.8389830508474576,0.1694915254237288,-0.9533898305084746,-0.012711864406779662,-0.5,-0.07203389830508475,-0.7415254237288136,-0.1059322033898305,-0.8813559322033898,-0.1440677966101695,-1.0,-0.1016949152542373,-0.4322033898305085,-0.07627118644067797,-0.5677966101694916,0.025423728813559324,-0.461864406779661,0.07627118644067797,-0.3686440677966102,-0.17372881355932204,-0.3305084745762712,-0.13983050847457626,-0.4449152542372881,-0.046610169491525424,-0.3855932203389831,0.00847457627118644,-0.3093220338983051
0,0.0,0.0,0.1574468085106383,-0.08936170212765958,0.2723404255319149,-0.2127659574468085,0.2297872340425532,-0.30638297872340425,0.14468085106382977,-0.3574468085106383,0.12340425531914893,-0.502127659574468,0.17872340425531916,-0.6978723404255319,0.2,-0.8212765957446808,0.2127659574468085,-0.9319148936170213,0.0,-0.49361702127659574,-0.03829787234042553,-0.7319148936170212,-0.06808510638297872,-0.8765957446808511,-0.09361702127659574,-1.0,-0.09787234042553192,-0.4340425531914894,-0.0425531914893617,-0.5829787234042553,0.05106382978723404,-0.46382978723404256,0.09787234042553192,-0.3574468085106383,-0.17446808510638298,-0.33617021276595743,-0.10212765957446808,-0.44680851063829785,-0.01276595744680851,-0.3702127659574468,0.03404255319148936,-0.2851063829787234
0,0.0,0.0,0.16666666666666666,-0.07692307692307693,0.28205128205128205,-0.19658119658119658,0.25213675213675213,-0.2905982905982906,0.15384615384615385,-0.3333333333333333,0.13675213675213677,-0.5128205128205128,0.19230769230769232,-0.7094017094017094,0.21794871794871795,-0.8290598290598291,0.23076923076923078,-0.9401709401709402,0.01282051282051282,-0.5042735042735043,-0.029914529914529916,-0.7393162393162394,-0.05982905982905983,-0.8803418803418803,-0.09829059829059829,-1.0,-0.08974358974358974,-0.44017094017094016,-0.05128205128205128,-0.5769230769230769,0.04700854700854701,-0.45726495726495725,0.09401709401709402,-0.3547008547008547,-0.1752136752136752,-0.33760683760683763,-0.1111111111111111,-0.4444444444444444,-0.02564102564102564,-0.36324786324786323,0.017094017094017096,-0.2777777777777778
0,0.0,0.0,0.15879828326180256,-0.07725321888412018,0.26609442060085836,-0.2017167381974249,0.2317596566523605,-0.2875536480686695,0.1459227467811159,-0.33047210300429186,0.13733905579399142,-0.5150214592274678,0.18454935622317598,-0.721030042918455,0.20600858369098712,-0.8412017167381974,0.2145922746781116,-0.9527896995708155,0.012875536480686695,-0.5064377682403434,-0.03862660944206009,-0.7381974248927039,-0.0815450643776824,-0.8798283261802575,-0.12875536480686695,-1.0,-0.0944206008583691,-0.44206008583690987,-0.06437768240343347,-0.575107296137339,0.012875536480686695,-0.45064377682403434,0.05150214592274678,-0.351931330472103,-0.1759656652360515,-0.33905579399141633,-0.13304721030042918,-0.44635193133047213,-0.055793991416309016,-0.3648068669527897,-0.012875536480686695,-0.27896995708154504
0,0.0,0.0,0.15879828326180256,-0.07725321888412018,0.2703862660944206,-0.19742489270386265,0.24034334763948498,-0.27896995708154504,0.13733905579399142,-0.3133047210300429,0.14163090128755365,-0.51931330472103,0.19313304721030042,-0.721030042918455,0.21030042918454936,-0.8454935622317596,0.21888412017167383,-0.9613733905579399,0.017167381974248927,-0.5107296137339056,-0.04291845493562232,-0.7424892703862661,-0.09012875536480687,-0.8798283261802575,-0.13733905579399142,-1.0,-0.09012875536480687,-0.44635193133047213,-0.07296137339055794,-0.5793991416309013,0.0,-0.44635193133047213,0.03862660944206009,-0.33905579399141633,-0.18025751072961374,-0.34763948497854075,-0.1459227467811159,-0.44206008583690987,-0.06866952789699571,-0.3562231759656652,-0.017167381974248927,-0.2703862660944206
